npStruct_1p_nonint,-9.066361289907716
npStruct_1p_nonint,-9.060188492494774
npStruct_1p_nonint,-9.083733774855887
npStruct_1p_nonint,-9.050330024605056
npStruct_1p_nonint,-9.318948278564934
npStruct_1p_nonint,-9.126102965565506
npStruct_1p_nonint,-8.945371418905905
npStruct_1p_nonint,-9.1948389179006
npStruct_1p_nonint,-9.329491685065632
npStruct_1p_nonint,-9.158428408210478
npStruct_1p_nonint,-9.073344466527459
npStruct_1p_nonint,-9.055622891700411
npStruct_1p_nonint,-9.165232497089695
npStruct_1p_nonint,-9.073032565793897
npStruct_1p_nonint,-9.195756704259813
npStruct_1p_nonint,-9.136768169014362
npStruct_1p_nonint,-9.347367564193393
npStruct_1p_nonint,-9.30571898666983
npStruct_1p_nonint,-9.186031688521856
npStruct_1p_nonint,-9.253199078089681
npStruct_1p_nonint,-9.149808940939124
npStruct_1p_nonint,-9.061028570843455
npStruct_1p_nonint,-9.156815606170495
npStruct_1p_nonint,-9.306480072109574
npStruct_1p_nonint,-9.043204417646365
npStruct_1p_nonint,-9.121825410849388
npStruct_1p_nonint,-9.125849025526787
npStruct_1p_nonint,-9.371693272551669
npStruct_1p_nonint,-9.012164246135661
npStruct_1p_nonint,-9.077608180168138
npStruct_1p_nonint,-9.147999064901338
npStruct_1p_nonint,-9.067076473821578
npStruct_1p_nonint,-9.352265963820727
npStruct_1p_nonint,-9.073714323155171
npStruct_1p_nonint,-9.12813599827675
npStruct_1p_nonint,-8.987652332355006
npStruct_1p_nonint,-9.041140700808072
npStruct_1p_nonint,-9.19461157488881
npStruct_1p_nonint,-9.119265076677948
npStruct_1p_nonint,-9.309053182329828
npStruct_1p_nonint,-9.177127882692586
npStruct_1p_nonint,-9.148016375853512
npStruct_1p_nonint,-8.981675014655023
npStruct_1p_nonint,-9.211837072849084
npStruct_1p_nonint,-9.184546487897089
npStruct_1p_nonint,-9.102827229085532
npStruct_1p_nonint,-9.16858544452447
npStruct_1p_nonint,-9.25972045789983
npStruct_1p_nonint,-9.306359090098198
npStruct_1p_nonint,-9.018117775023427
npStruct_1p_nonint,-9.057880080068916
npStruct_1p_nonint,-9.292068471044324
npStruct_1p_nonint,-9.033610200376307
npStruct_1p_nonint,-9.3264060565141
npStruct_1p_nonint,-9.20654906948935
npStruct_1p_nonint,-9.262379525302107
npStruct_1p_nonint,-9.10321456255732
npStruct_1p_nonint,-9.179769264573347
npStruct_1p_nonint,-9.242360136287118
npStruct_1p_nonint,-8.916616139524486
npStruct_1p_nonint,-9.22073504404344
npStruct_1p_nonint,-9.060284145549765
npStruct_1p_nonint,-8.998468297411813
npStruct_1p_nonint,-9.060216863977024
npStruct_1p_nonint,-9.199247185450886
npStruct_1p_nonint,-9.043603174792224
npStruct_1p_nonint,-9.303915649217748
npStruct_1p_nonint,-9.10529934992915
npStruct_1p_nonint,-9.213315735938796
npStruct_1p_nonint,-9.182431804665509
npStruct_1p_nonint,-8.950837154979155
npStruct_1p_nonint,-9.006879429750217
npStruct_1p_nonint,-9.211229230755295
npStruct_1p_nonint,-9.11408408732031
npStruct_1p_nonint,-9.201419639818146
npStruct_1p_nonint,-9.218677798044732
npStruct_1p_nonint,-9.034755473090994
npStruct_1p_nonint,-8.903119285100148
npStruct_1p_nonint,-9.039663696155419
npStruct_1p_nonint,-9.178834628182194
npStruct_1p_nonint,-9.053017743788944
npStruct_1p_nonint,-9.17732931757676
npStruct_1p_nonint,-9.030875563028554
npStruct_1p_nonint,-9.20493523234688
npStruct_1p_nonint,-9.17147290928975
npStruct_1p_nonint,-9.352816038488251
npStruct_1p_nonint,-9.589198144812523
npStruct_1p_nonint,-9.152044658853303
npStruct_1p_nonint,-9.137704157689605
npStruct_1p_nonint,-9.350505037207707
npStruct_1p_nonint,-9.13965344484009
npStruct_1p_nonint,-9.278060153860338
npStruct_1p_nonint,-9.096470423105746
npStruct_1p_nonint,-9.01698409462829
npStruct_1p_nonint,-9.137161682124386
npStruct_1p_nonint,-9.29587907620285
